"","group","item","class","name","parnum","value","lbound","ubound","est","prior.type","prior_1","prior_2"
"13138","all","X3743","dich","d",13138,4.5526608186541,-Inf,Inf,TRUE,"none",NA,NA
"13139","all","X3743","dich","g",13139,0,0,1,FALSE,"none",NA,NA
"13140","all","X3743","dich","u",13140,1,0,1,FALSE,"none",NA,NA
"13141","all","X3744","dich","a1",13141,0.851,-Inf,Inf,TRUE,"none",NA,NA
"131411","all","X3744","dich","a2",13141,0.030320560059496,-Inf,Inf,TRUE,"none",NA,NA
"131412","all","X3744","dich","a3",13141,0.288344772406308,-Inf,Inf,TRUE,"none",NA,NA
"13142","all","X3744","dich","d",13142,3.43535007458981,-Inf,Inf,TRUE,"none",NA,NA
"13143","all","X3744","dich","g",13143,0,0,1,FALSE,"none",NA,NA
"13144","all","X3744","dich","u",13144,1,0,1,FALSE,"none",NA,NA
"13145","all","X3745","dich","a1",13145,0.851,-Inf,Inf,TRUE,"none",NA,NA
"131451","all","X3745","dich","a2",13145,0.217288410548299,-Inf,Inf,TRUE,"none",NA,NA
"131452","all","X3745","dich","a3",13145,-0.753013606227923,-Inf,Inf,TRUE,"none",NA,NA
"13146","all","X3745","dich","d",13146,3.35204901688962,-Inf,Inf,TRUE,"none",NA,NA
"13147","all","X3745","dich","g",13147,0,0,1,FALSE,"none",NA,NA
"13148","all","X3745","dich","u",13148,1,0,1,FALSE,"none",NA,NA
"13149","all","X3746","dich","a1",13149,0.851,-Inf,Inf,TRUE,"none",NA,NA
"131491","all","X3746","dich","a2",13149,-0.413358423026506,-Inf,Inf,TRUE,"none",NA,NA
"131492","all","X3746","dich","a3",13149,-0.267195247279612,-Inf,Inf,TRUE,"none",NA,NA
"13150","all","X3746","dich","d",13150,5.27395820585669,-Inf,Inf,TRUE,"none",NA,NA
"13151","all","X3746","dich","g",13151,0,0,1,FALSE,"none",NA,NA
"13152","all","X3746","dich","u",13152,1,0,1,FALSE,"none",NA,NA
"13153","all","X3747","dich","a1",13153,0.851,-Inf,Inf,TRUE,"none",NA,NA
"131531","all","X3747","dich","a2",13153,0.410393106413779,-Inf,Inf,TRUE,"none",NA,NA
"131532","all","X3747","dich","a3",13153,0.129856592780572,-Inf,Inf,TRUE,"none",NA,NA
"13154","all","X3747","dich","d",13154,4.66755854387947,-Inf,Inf,TRUE,"none",NA,NA
"13155","all","X3747","dich","g",13155,0,0,1,FALSE,"none",NA,NA
"13156","all","X3747","dich","u",13156,1,0,1,FALSE,"none",NA,NA
"13157","all","X3748","dich","a1",13157,0.851,-Inf,Inf,TRUE,"none",NA,NA
"131571","all","X3748","dich","a2",13157,0.122072345445393,-Inf,Inf,TRUE,"none",NA,NA
"131572","all","X3748","dich","a3",13157,-0.211520118224322,-Inf,Inf,TRUE,"none",NA,NA
"13158","all","X3748","dich","d",13158,7.05473474552927,-Inf,Inf,TRUE,"none",NA,NA
"13159","all","X3748","dich","g",13159,0,0,1,FALSE,"none",NA,NA
"13160","all","X3748","dich","u",13160,1,0,1,FALSE,"none",NA,NA
"13161","all","X3749","dich","a1",13161,0.851,-Inf,Inf,TRUE,"none",NA,NA
"131611","all","X3749","dich","a2",13161,-0.569625001791249,-Inf,Inf,TRUE,"none",NA,NA
"131612","all","X3749","dich","a3",13161,-0.311990481391655,-Inf,Inf,TRUE,"none",NA,NA
"13162","all","X3749","dich","d",13162,5.61079422130774,-Inf,Inf,TRUE,"none",NA,NA
"13163","all","X3749","dich","g",13163,0,0,1,FALSE,"none",NA,NA
"13164","all","X3749","dich","u",13164,1,0,1,FALSE,"none",NA,NA
"13165","all","X3751","dich","a1",13165,0.851,-Inf,Inf,TRUE,"none",NA,NA
"131651","all","X3751","dich","a2",13165,-0.434813001275391,-Inf,Inf,TRUE,"none",NA,NA
"131652","all","X3751","dich","a3",13165,-0.973890650468414,-Inf,Inf,TRUE,"none",NA,NA
"13166","all","X3751","dich","d",13166,2.99531648615433,-Inf,Inf,TRUE,"none",NA,NA
"13167","all","X3751","dich","g",13167,0,0,1,FALSE,"none",NA,NA
"13168","all","X3751","dich","u",13168,1,0,1,FALSE,"none",NA,NA
"13169","all","X3752","dich","a1",13169,0.851,-Inf,Inf,TRUE,"none",NA,NA
"131691","all","X3752","dich","a2",13169,-0.33415500985929,-Inf,Inf,TRUE,"none",NA,NA
"131692","all","X3752","dich","a3",13169,1.16453613071468,-Inf,Inf,TRUE,"none",NA,NA
"13170","all","X3752","dich","d",13170,3.07320069177529,-Inf,Inf,TRUE,"none",NA,NA
"131711","all","X3752","dich","g",13171,0,0,1,FALSE,"none",NA,NA
"131721","all","X3752","dich","u",13172,1,0,1,FALSE,"none",NA,NA
"13173","all","X3753","dich","a1",13173,0.851,-Inf,Inf,TRUE,"none",NA,NA
"131731","all","X3753","dich","a2",13173,-0.118696139473503,-Inf,Inf,TRUE,"none",NA,NA
"131732","all","X3753","dich","a3",13173,-1.20985751922914,-Inf,Inf,TRUE,"none",NA,NA
"13174","all","X3753","dich","d",13174,2.87350288819587,-Inf,Inf,TRUE,"none",NA,NA
"13175","all","X3753","dich","g",13175,0,0,1,FALSE,"none",NA,NA
"13176","all","X3753","dich","u",13176,1,0,1,FALSE,"none",NA,NA
"13177","all","X3754","dich","a1",13177,0.851,-Inf,Inf,TRUE,"none",NA,NA
"131771","all","X3754","dich","a2",13177,-0.208825343752778,-Inf,Inf,TRUE,"none",NA,NA
"131772","all","X3754","dich","a3",13177,0.434869303688825,-Inf,Inf,TRUE,"none",NA,NA
"13178","all","X3754","dich","d",13178,3.82989189035613,-Inf,Inf,TRUE,"none",NA,NA
"13179","all","X3754","dich","g",13179,0,0,1,FALSE,"none",NA,NA
"13180","all","X3754","dich","u",13180,1,0,1,FALSE,"none",NA,NA
"13181","all","X3755","dich","a1",13181,0.851,-Inf,Inf,TRUE,"none",NA,NA
"131811","all","X3755","dich","a2",13181,0.24894472511273,-Inf,Inf,TRUE,"none",NA,NA
"131812","all","X3755","dich","a3",13181,0.601103569062551,-Inf,Inf,TRUE,"none",NA,NA
"13182","all","X3755","dich","d",13182,2.63819571185771,-Inf,Inf,TRUE,"none",NA,NA
"13183","all","X3755","dich","g",13183,0,0,1,FALSE,"none",NA,NA
"13184","all","X3755","dich","u",13184,1,0,1,FALSE,"none",NA,NA
"13185","all","X3756","dich","a1",13185,0.851,-Inf,Inf,TRUE,"none",NA,NA
"131851","all","X3756","dich","a2",13185,0.538076309395603,-Inf,Inf,TRUE,"none",NA,NA
"131852","all","X3756","dich","a3",13185,0.2343001274854,-Inf,Inf,TRUE,"none",NA,NA
"13186","all","X3756","dich","d",13186,5.66057019870577,-Inf,Inf,TRUE,"none",NA,NA
"13187","all","X3756","dich","g",13187,0,0,1,FALSE,"none",NA,NA
"13188","all","X3756","dich","u",13188,1,0,1,FALSE,"none",NA,NA
"13189","all","X3757","dich","a1",13189,0.851,-Inf,Inf,TRUE,"none",NA,NA
"131891","all","X3757","dich","a2",13189,-0.194680917814241,-Inf,Inf,TRUE,"none",NA,NA
"131892","all","X3757","dich","a3",13189,0.0138415330451942,-Inf,Inf,TRUE,"none",NA,NA
"13190","all","X3757","dich","d",13190,5.61079422130774,-Inf,Inf,TRUE,"none",NA,NA
"13191","all","X3757","dich","g",13191,0,0,1,FALSE,"none",NA,NA
"13192","all","X3757","dich","u",13192,1,0,1,FALSE,"none",NA,NA
"13193","all","X3758","dich","a1",13193,0.851,-Inf,Inf,TRUE,"none",NA,NA
"131931","all","X3758","dich","a2",13193,0.623841221895905,-Inf,Inf,TRUE,"none",NA,NA
"131932","all","X3758","dich","a3",13193,0.613738518636202,-Inf,Inf,TRUE,"none",NA,NA
"13194","all","X3758","dich","d",13194,4.28749901158046,-Inf,Inf,TRUE,"none",NA,NA
"13195","all","X3758","dich","g",13195,0,0,1,FALSE,"none",NA,NA
"13196","all","X3758","dich","u",13196,1,0,1,FALSE,"none",NA,NA
"13197","all","X3759","dich","a1",13197,0.851,-Inf,Inf,TRUE,"none",NA,NA
"131971","all","X3759","dich","a2",13197,-0.0857277261831065,-Inf,Inf,TRUE,"none",NA,NA
"131972","all","X3759","dich","a3",13197,-0.0705705682247521,-Inf,Inf,TRUE,"none",NA,NA
"13198","all","X3759","dich","d",13198,5.27395820585669,-Inf,Inf,TRUE,"none",NA,NA
"13199","all","X3759","dich","g",13199,0,0,1,FALSE,"none",NA,NA
"13200","all","X3759","dich","u",13200,1,0,1,FALSE,"none",NA,NA
"13201","all","X3760","dich","a1",13201,0.851,-Inf,Inf,TRUE,"none",NA,NA
"132011","all","X3760","dich","a2",13201,-0.487666019906399,-Inf,Inf,TRUE,"none",NA,NA
"132012","all","X3760","dich","a3",13201,-0.714389589757176,-Inf,Inf,TRUE,"none",NA,NA
"13202","all","X3760","dich","d",13202,3.90920423044613,-Inf,Inf,TRUE,"none",NA,NA
"13203","all","X3760","dich","g",13203,0,0,1,FALSE,"none",NA,NA
"13204","all","X3760","dich","u",13204,1,0,1,FALSE,"none",NA,NA
"13205","all","X3761","dich","a1",13205,0.851,-Inf,Inf,TRUE,"none",NA,NA
"132051","all","X3761","dich","a2",13205,0.142411935297591,-Inf,Inf,TRUE,"none",NA,NA
"132052","all","X3761","dich","a3",13205,0.40505628734473,-Inf,Inf,TRUE,"none",NA,NA
"13206","all","X3761","dich","d",13206,5.36958354412474,-Inf,Inf,TRUE,"none",NA,NA
"13207","all","X3761","dich","g",13207,0,0,1,FALSE,"none",NA,NA
"13208","all","X3761","dich","u",13208,1,0,1,FALSE,"none",NA,NA
"13209","all","X3763","dich","a1",13209,0.851,-Inf,Inf,TRUE,"none",NA,NA
"132091","all","X3763","dich","a2",13209,-0.28310456714716,-Inf,Inf,TRUE,"none",NA,NA
"132092","all","X3763","dich","a3",13209,0.288050585926853,-Inf,Inf,TRUE,"none",NA,NA
"13210","all","X3763","dich","d",13210,3.21074833812559,-Inf,Inf,TRUE,"none",NA,NA
"132111","all","X3763","dich","g",13211,0,0,1,FALSE,"none",NA,NA
"132121","all","X3763","dich","u",13212,1,0,1,FALSE,"none",NA,NA
"132131","all","X3764","dich","a1",13213,0.851,-Inf,Inf,TRUE,"none",NA,NA
"132132","all","X3764","dich","a2",13213,-0.638413824122379,-Inf,Inf,TRUE,"none",NA,NA
"132133","all","X3764","dich","a3",13213,0.228880540941206,-Inf,Inf,TRUE,"none",NA,NA
"13214","all","X3764","dich","d",13214,3.60127479219083,-Inf,Inf,TRUE,"none",NA,NA
"13215","all","X3764","dich","g",13215,0,0,1,FALSE,"none",NA,NA
"13216","all","X3764","dich","u",13216,1,0,1,FALSE,"none",NA,NA
"13217","all","X3765","dich","a1",13217,0.851,-Inf,Inf,TRUE,"none",NA,NA
"132171","all","X3765","dich","a2",13217,-0.0642767588510325,-Inf,Inf,TRUE,"none",NA,NA
"132172","all","X3765","dich","a3",13217,-0.373913668948846,-Inf,Inf,TRUE,"none",NA,NA
"13218","all","X3765","dich","d",13218,5.00172833640844,-Inf,Inf,TRUE,"none",NA,NA
"13219","all","X3765","dich","g",13219,0,0,1,FALSE,"none",NA,NA
"13220","all","X3765","dich","u",13220,1,0,1,FALSE,"none",NA,NA
"13221","all","X3766","dich","a1",13221,0.851,-Inf,Inf,TRUE,"none",NA,NA
"132211","all","X3766","dich","a2",13221,0.338343061062837,-Inf,Inf,TRUE,"none",NA,NA
"132212","all","X3766","dich","a3",13221,0.594614810399494,-Inf,Inf,TRUE,"none",NA,NA
"13222","all","X3766","dich","d",13222,3.84084456102823,-Inf,Inf,TRUE,"none",NA,NA
"13223","all","X3766","dich","g",13223,0,0,1,FALSE,"none",NA,NA
"13224","all","X3766","dich","u",13224,1,0,1,FALSE,"none",NA,NA
"13225","all","X3767","dich","a1",13225,0.851,-Inf,Inf,TRUE,"none",NA,NA
"132251","all","X3767","dich","a2",13225,-0.110926678515798,-Inf,Inf,TRUE,"none",NA,NA
"132252","all","X3767","dich","a3",13225,0.264863432766396,-Inf,Inf,TRUE,"none",NA,NA
"13226","all","X3767","dich","d",13226,4.22784031775955,-Inf,Inf,TRUE,"none",NA,NA
"13227","all","X3767","dich","g",13227,0,0,1,FALSE,"none",NA,NA
"13228","all","X3767","dich","u",13228,1,0,1,FALSE,"none",NA,NA
"13229","all","X3768","dich","a1",13229,0.851,-Inf,Inf,TRUE,"none",NA,NA
"132291","all","X3768","dich","a2",13229,0.309079318926249,-Inf,Inf,TRUE,"none",NA,NA
"132292","all","X3768","dich","a3",13229,0.254783278948697,-Inf,Inf,TRUE,"none",NA,NA
"13230","all","X3768","dich","d",13230,4.44095168109724,-Inf,Inf,TRUE,"none",NA,NA
"13231","all","X3768","dich","g",13231,0,0,1,FALSE,"none",NA,NA
"13232","all","X3768","dich","u",13232,1,0,1,FALSE,"none",NA,NA
"13233","all","X3769","dich","a1",13233,0.851,-Inf,Inf,TRUE,"none",NA,NA
"132331","all","X3769","dich","a2",13233,0.038605985771436,-Inf,Inf,TRUE,"none",NA,NA
"132332","all","X3769","dich","a3",13233,0.626077250500371,-Inf,Inf,TRUE,"none",NA,NA
"13234","all","X3769","dich","d",13234,4.21148912167363,-Inf,Inf,TRUE,"none",NA,NA
"13235","all","X3769","dich","g",13235,0,0,1,FALSE,"none",NA,NA
"13236","all","X3769","dich","u",13236,1,0,1,FALSE,"none",NA,NA
"13237","all","X3770","dich","a1",13237,0.851,-Inf,Inf,TRUE,"none",NA,NA
"132371","all","X3770","dich","a2",13237,-0.0987150058134703,-Inf,Inf,TRUE,"none",NA,NA
"132372","all","X3770","dich","a3",13237,0.0750685572374462,-Inf,Inf,TRUE,"none",NA,NA
"13238","all","X3770","dich","d",13238,3.79246595278263,-Inf,Inf,TRUE,"none",NA,NA
"13239","all","X3770","dich","g",13239,0,0,1,FALSE,"none",NA,NA
"13240","all","X3770","dich","u",13240,1,0,1,FALSE,"none",NA,NA
"13241","all","X3771","dich","a1",13241,0.851,-Inf,Inf,TRUE,"none",NA,NA
"132411","all","X3771","dich","a2",13241,-0.956689204263608,-Inf,Inf,TRUE,"none",NA,NA
"132412","all","X3771","dich","a3",13241,0.531578110602176,-Inf,Inf,TRUE,"none",NA,NA
"13242","all","X3771","dich","d",13242,4.32344813643476,-Inf,Inf,TRUE,"none",NA,NA
"13243","all","X3771","dich","g",13243,0,0,1,FALSE,"none",NA,NA
"13244","all","X3771","dich","u",13244,1,0,1,FALSE,"none",NA,NA
"13245","all","X3773","dich","a1",13245,0.851,-Inf,Inf,TRUE,"none",NA,NA
"132451","all","X3773","dich","a2",13245,-0.729495855634748,-Inf,Inf,TRUE,"none",NA,NA
"132452","all","X3773","dich","a3",13245,0.00458608381743748,-Inf,Inf,TRUE,"none",NA,NA
"13246","all","X3773","dich","d",13246,3.97631334539569,-Inf,Inf,TRUE,"none",NA,NA
"13247","all","X3773","dich","g",13247,0,0,1,FALSE,"none",NA,NA
"13248","all","X3773","dich","u",13248,1,0,1,FALSE,"none",NA,NA
"13249","all","X3774","dich","a1",13249,0.851,-Inf,Inf,TRUE,"none",NA,NA
"132491","all","X3774","dich","a2",13249,-0.560140526101563,-Inf,Inf,TRUE,"none",NA,NA
"132492","all","X3774","dich","a3",13249,0.66002589916865,-Inf,Inf,TRUE,"none",NA,NA
"13250","all","X3774","dich","d",13250,4.57686975912408,-Inf,Inf,TRUE,"none",NA,NA
"132511","all","X3774","dich","g",13251,0,0,1,FALSE,"none",NA,NA
"132521","all","X3774","dich","u",13252,1,0,1,FALSE,"none",NA,NA
"13253","all","X3775","dich","a1",13253,0.851,-Inf,Inf,TRUE,"none",NA,NA
"132531","all","X3775","dich","a2",13253,0.291802725104742,-Inf,Inf,TRUE,"none",NA,NA
"132532","all","X3775","dich","a3",13253,-0.36009228864615,-Inf,Inf,TRUE,"none",NA,NA
"13254","all","X3775","dich","d",13254,5.77259898905453,-Inf,Inf,TRUE,"none",NA,NA
"13255","all","X3775","dich","g",13255,0,0,1,FALSE,"none",NA,NA
"13256","all","X3775","dich","u",13256,1,0,1,FALSE,"none",NA,NA
"13257","all","X3776","dich","a1",13257,0.851,-Inf,Inf,TRUE,"none",NA,NA
"132571","all","X3776","dich","a2",13257,-0.213719993533241,-Inf,Inf,TRUE,"none",NA,NA
"132572","all","X3776","dich","a3",13257,-1.23714060391417,-Inf,Inf,TRUE,"none",NA,NA
"13258","all","X3776","dich","d",13258,5.66057019870577,-Inf,Inf,TRUE,"none",NA,NA
"13259","all","X3776","dich","g",13259,0,0,1,FALSE,"none",NA,NA
"13260","all","X3776","dich","u",13260,1,0,1,FALSE,"none",NA,NA
"13261","all","X3777","dich","a1",13261,0.851,-Inf,Inf,TRUE,"none",NA,NA
"132611","all","X3777","dich","a2",13261,0.168765023491613,-Inf,Inf,TRUE,"none",NA,NA
"132612","all","X3777","dich","a3",13261,-0.345763950604298,-Inf,Inf,TRUE,"none",NA,NA
"13262","all","X3777","dich","d",13262,5.77259898905453,-Inf,Inf,TRUE,"none",NA,NA
"13263","all","X3777","dich","g",13263,0,0,1,FALSE,"none",NA,NA
"13264","all","X3777","dich","u",13264,1,0,1,FALSE,"none",NA,NA
"13265","all","X3778","dich","a1",13265,0.851,-Inf,Inf,TRUE,"none",NA,NA
"132651","all","X3778","dich","a2",13265,-0.15365259451427,-Inf,Inf,TRUE,"none",NA,NA
"132652","all","X3778","dich","a3",13265,-0.118122465732195,-Inf,Inf,TRUE,"none",NA,NA
"13266","all","X3778","dich","d",13266,6.30982663194729,-Inf,Inf,TRUE,"none",NA,NA
"13267","all","X3778","dich","g",13267,0,0,1,FALSE,"none",NA,NA
"13268","all","X3778","dich","u",13268,1,0,1,FALSE,"none",NA,NA
"13269","all","X3780","dich","a1",13269,0.851,-Inf,Inf,TRUE,"none",NA,NA
"132691","all","X3780","dich","a2",13269,-0.496323769257869,-Inf,Inf,TRUE,"none",NA,NA
"132692","all","X3780","dich","a3",13269,-0.201739090729906,-Inf,Inf,TRUE,"none",NA,NA
"13270","all","X3780","dich","d",13270,5.18939427470979,-Inf,Inf,TRUE,"none",NA,NA
"13271","all","X3780","dich","g",13271,0,0,1,FALSE,"none",NA,NA
"13272","all","X3780","dich","u",13272,1,0,1,FALSE,"none",NA,NA
"13273","all","X3781","dich","a1",13273,0.851,-Inf,Inf,TRUE,"none",NA,NA
"132731","all","X3781","dich","a2",13273,-0.0187072107347027,-Inf,Inf,TRUE,"none",NA,NA
"132732","all","X3781","dich","a3",13273,0.127062200400891,-Inf,Inf,TRUE,"none",NA,NA
"13274","all","X3781","dich","d",13274,5.30445608449434,-Inf,Inf,TRUE,"none",NA,NA
"13275","all","X3781","dich","g",13275,0,0,1,FALSE,"none",NA,NA
"13276","all","X3781","dich","u",13276,1,0,1,FALSE,"none",NA,NA
"13277","all","X3782","dich","a1",13277,0.851,-Inf,Inf,TRUE,"none",NA,NA
"132771","all","X3782","dich","a2",13277,0.278382400322082,-Inf,Inf,TRUE,"none",NA,NA
"132772","all","X3782","dich","a3",13277,0.350857887864891,-Inf,Inf,TRUE,"none",NA,NA
"13278","all","X3782","dich","d",13278,4.98120742490167,-Inf,Inf,TRUE,"none",NA,NA
"13279","all","X3782","dich","g",13279,0,0,1,FALSE,"none",NA,NA
"13280","all","X3782","dich","u",13280,1,0,1,FALSE,"none",NA,NA
"13281","all","X3783","dich","a1",13281,0.851,-Inf,Inf,TRUE,"none",NA,NA
"132811","all","X3783","dich","a2",13281,-1.03079626856894,-Inf,Inf,TRUE,"none",NA,NA
"132812","all","X3783","dich","a3",13281,-0.369615204568775,-Inf,Inf,TRUE,"none",NA,NA
"13282","all","X3783","dich","d",13282,4.83394950468794,-Inf,Inf,TRUE,"none",NA,NA
"13283","all","X3783","dich","g",13283,0,0,1,FALSE,"none",NA,NA
"13284","all","X3783","dich","u",13284,1,0,1,FALSE,"none",NA,NA
"13285","all","X3784","dich","a1",13285,0.851,-Inf,Inf,TRUE,"none",NA,NA
"132851","all","X3784","dich","a2",13285,0.0381240863113384,-Inf,Inf,TRUE,"none",NA,NA
"132852","all","X3784","dich","a3",13285,0.0436285617766833,-Inf,Inf,TRUE,"none",NA,NA
"13286","all","X3784","dich","d",13286,4.2614490284695,-Inf,Inf,TRUE,"none",NA,NA
"13287","all","X3784","dich","g",13287,0,0,1,FALSE,"none",NA,NA
"13288","all","X3784","dich","u",13288,1,0,1,FALSE,"none",NA,NA
"13289","all","X3785","dich","a1",13289,0.851,-Inf,Inf,TRUE,"none",NA,NA
"132891","all","X3785","dich","a2",13289,0.1081594866676,-Inf,Inf,TRUE,"none",NA,NA
"132892","all","X3785","dich","a3",13289,-0.732630456547462,-Inf,Inf,TRUE,"none",NA,NA
"13290","all","X3785","dich","d",13290,3.00053803514162,-Inf,Inf,TRUE,"none",NA,NA
"132911","all","X3785","dich","g",13291,0,0,1,FALSE,"none",NA,NA
"132921","all","X3785","dich","u",13292,1,0,1,FALSE,"none",NA,NA
"13293","all","X3786","dich","a1",13293,0.851,-Inf,Inf,TRUE,"none",NA,NA
"132931","all","X3786","dich","a2",13293,-1.10455900760326,-Inf,Inf,TRUE,"none",NA,NA
"132932","all","X3786","dich","a3",13293,0.530804197200352,-Inf,Inf,TRUE,"none",NA,NA
"13294","all","X3786","dich","d",13294,4.16411114438918,-Inf,Inf,TRUE,"none",NA,NA
"13295","all","X3786","dich","g",13295,0,0,1,FALSE,"none",NA,NA
"13296","all","X3786","dich","u",13296,1,0,1,FALSE,"none",NA,NA
"13297","all","X3787","dich","a1",13297,0.851,-Inf,Inf,TRUE,"none",NA,NA
"132971","all","X3787","dich","a2",13297,0.239601772531607,-Inf,Inf,TRUE,"none",NA,NA
"132972","all","X3787","dich","a3",13297,0.121446996969086,-Inf,Inf,TRUE,"none",NA,NA
"13298","all","X3787","dich","d",13298,5.44120229598408,-Inf,Inf,TRUE,"none",NA,NA
"13299","all","X3787","dich","g",13299,0,0,1,FALSE,"none",NA,NA
"13300","all","X3787","dich","u",13300,1,0,1,FALSE,"none",NA,NA
"13301","all","X3788","dich","a1",13301,0.851,-Inf,Inf,TRUE,"none",NA,NA
"133011","all","X3788","dich","a2",13301,-0.291356602450909,-Inf,Inf,TRUE,"none",NA,NA
"133012","all","X3788","dich","a3",13301,0.896516116079693,-Inf,Inf,TRUE,"none",NA,NA
"13302","all","X3788","dich","d",13302,4.34197936358704,-Inf,Inf,TRUE,"none",NA,NA
"13303","all","X3788","dich","g",13303,0,0,1,FALSE,"none",NA,NA
"13304","all","X3788","dich","u",13304,1,0,1,FALSE,"none",NA,NA
"13305","all","X3789","dich","a1",13305,0.851,-Inf,Inf,TRUE,"none",NA,NA
"133051","all","X3789","dich","a2",13305,-0.465866032900873,-Inf,Inf,TRUE,"none",NA,NA
"133052","all","X3789","dich","a3",13305,-0.325506703472983,-Inf,Inf,TRUE,"none",NA,NA
"13306","all","X3789","dich","d",13306,5.0667919814542,-Inf,Inf,TRUE,"none",NA,NA
"13307","all","X3789","dich","g",13307,0,0,1,FALSE,"none",NA,NA
"13308","all","X3789","dich","u",13308,1,0,1,FALSE,"none",NA,NA
"13309","all","X3790","dich","a1",13309,0.851,-Inf,Inf,TRUE,"none",NA,NA
"133091","all","X3790","dich","a2",13309,-0.10385927862718,-Inf,Inf,TRUE,"none",NA,NA
"133092","all","X3790","dich","a3",13309,-0.617546783517153,-Inf,Inf,TRUE,"none",NA,NA
"13310","all","X3790","dich","d",13310,5.2165211360451,-Inf,Inf,TRUE,"none",NA,NA
"133111","all","X3790","dich","g",13311,0,0,1,FALSE,"none",NA,NA
"13312","all","X3790","dich","u",13312,1,0,1,FALSE,"none",NA,NA
"13313","all","X3791","dich","a1",13313,0.851,-Inf,Inf,TRUE,"none",NA,NA
"133131","all","X3791","dich","a2",13313,-0.162587688224669,-Inf,Inf,TRUE,"none",NA,NA
"133132","all","X3791","dich","a3",13313,0.884144998083845,-Inf,Inf,TRUE,"none",NA,NA
"13314","all","X3791","dich","d",13314,3.25814152172653,-Inf,Inf,TRUE,"none",NA,NA
"13315","all","X3791","dich","g",13315,0,0,1,FALSE,"none",NA,NA
"13316","all","X3791","dich","u",13316,1,0,1,FALSE,"none",NA,NA
"13317","all","X3792","dich","a1",13317,0.851,-Inf,Inf,TRUE,"none",NA,NA
"133171","all","X3792","dich","a2",13317,0.485570357274059,-Inf,Inf,TRUE,"none",NA,NA
"133172","all","X3792","dich","a3",13317,-0.404024211315905,-Inf,Inf,TRUE,"none",NA,NA
"13318","all","X3792","dich","d",13318,5.0667919814542,-Inf,Inf,TRUE,"none",NA,NA
"13319","all","X3792","dich","g",13319,0,0,1,FALSE,"none",NA,NA
"13320","all","X3792","dich","u",13320,1,0,1,FALSE,"none",NA,NA
"133211","all","X3793","dich","a1",13321,0.851,-Inf,Inf,TRUE,"none",NA,NA
"133212","all","X3793","dich","a2",13321,-0.516702658986018,-Inf,Inf,TRUE,"none",NA,NA
"133213","all","X3793","dich","a3",13321,-0.0920124610745546,-Inf,Inf,TRUE,"none",NA,NA
"13322","all","X3793","dich","d",13322,2.79281848392182,-Inf,Inf,TRUE,"none",NA,NA
"13323","all","X3793","dich","g",13323,0,0,1,FALSE,"none",NA,NA
"13324","all","X3793","dich","u",13324,1,0,1,FALSE,"none",NA,NA
"13325","all","X3794","dich","a1",13325,0.851,-Inf,Inf,TRUE,"none",NA,NA
"133251","all","X3794","dich","a2",13325,0.294992328418902,-Inf,Inf,TRUE,"none",NA,NA
"133252","all","X3794","dich","a3",13325,0.490057834555444,-Inf,Inf,TRUE,"none",NA,NA
"13326","all","X3794","dich","d",13326,4.57686975912408,-Inf,Inf,TRUE,"none",NA,NA
"13327","all","X3794","dich","g",13327,0,0,1,FALSE,"none",NA,NA
