"lambda1","lambda2","ndim","iteration","sparsity","rmse","bias"
3,1.33333333333333,3,5,0.85,0.11013448102178,0.000563812928318975
3,1.33333333333333,3,5,0.9,0.127900462087973,0.0012697319587744
3,1.33333333333333,3,5,0.95,0.16558605170269,0.00319298910295932
3,1.33333333333333,3,6,0.85,0.111855059697865,0.000212165207689922
3,1.33333333333333,3,6,0.9,0.129525100045529,-0.000590309841109145
3,1.33333333333333,3,6,0.95,0.167177864793391,0.0027077971420777
3,1.33333333333333,3,7,0.85,0.1095538072562,-0.000263046313057175
3,1.33333333333333,3,7,0.9,0.127700899960731,0.000514729088881521
3,1.33333333333333,3,7,0.95,0.166361601919585,0.00331310439721087
3,1.33333333333333,3,8,0.85,0.108859231097694,8.85066098051971e-05
3,1.33333333333333,3,8,0.9,0.127736028429598,-0.000210117937534101
3,1.33333333333333,3,8,0.95,0.166918094162924,0.00315782012027065
3,1.33333333333333,3,9,0.85,0.108588705843195,-0.000652572621283587
3,1.33333333333333,3,9,0.9,0.127628841048821,0.000868221613930784
3,1.33333333333333,3,9,0.95,0.168161326618929,0.00478408038626777
3,1.66666666666667,1,1,0.85,0.0776583815017398,0.000979608814365789
3,1.66666666666667,1,1,0.95,0.12603279810499,-0.00187674317327787
3,1.66666666666667,1,10,0.85,0.0780807443175862,0.000184898030012044
3,1.66666666666667,1,10,0.9,0.0934979062543658,-0.000616079851365929
3,1.66666666666667,1,10,0.95,0.126081404058366,0.00262101609794833
3,1.66666666666667,1,11,0.85,0.078509255660264,7.57634204041587e-05
3,1.66666666666667,1,11,0.9,0.0934921504800523,0.000673274118127285
3,1.66666666666667,1,11,0.95,0.126645631992401,0.00155318957749092
3,1.66666666666667,1,12,0.85,0.077687626825566,-0.000415021958932319
3,1.66666666666667,1,12,0.9,0.0935338634294445,0.00110292037459098
3,1.66666666666667,1,12,0.95,0.125609054365316,-2.50369737816785e-05
3,1.66666666666667,1,13,0.85,0.0777431233094459,0.00154201639467249
3,1.66666666666667,1,13,0.9,0.0937321841809183,0.00104075338769432
3,1.66666666666667,1,13,0.95,0.125845546425154,0.000180237026344338
3,1.66666666666667,1,14,0.85,0.0782156672944582,-0.000152697910259223
3,1.66666666666667,1,14,0.9,0.0935305163460865,-0.000203234057223239
3,1.66666666666667,1,14,0.95,0.125786768051756,-0.00192839592221353
3,1.66666666666667,1,15,0.85,0.0780687769527888,-0.000904621905138116
3,1.66666666666667,1,15,0.9,0.0937683533173273,0.000803833260623428
3,1.66666666666667,1,15,0.95,0.124863229539837,-0.000369018954813091
3,1.66666666666667,1,16,0.85,0.0778001710480752,0.000334712859611494
3,1.66666666666667,1,16,0.9,0.0938992361941557,-0.000338754112712574
3,1.66666666666667,1,16,0.95,0.126474112141048,0.00145829923524111
3,1.66666666666667,1,17,0.9,0.0948440735784695,-0.000807827250526515
3,1.66666666666667,1,17,0.95,0.125705250972033,5.88307068595088e-05
3,1.66666666666667,1,18,0.9,0.0928482863810669,0.000505094232483235
3,1.66666666666667,1,18,0.95,0.125746793589977,-0.000507182661325688
3,1.66666666666667,1,19,0.9,0.0947233875520667,0.00061306386558359
3,1.66666666666667,1,19,0.95,0.126644863430615,-0.00163167093696939
3,1.66666666666667,1,2,0.85,0.0787238538885181,0.000665429867500207
3,1.66666666666667,1,2,0.95,0.125912553025893,0.00112245113357822
3,1.66666666666667,1,20,0.9,0.0940767848025409,0.000883442243462057
3,1.66666666666667,1,20,0.95,0.126190264940326,-0.000567511936463267
3,1.66666666666667,1,3,0.85,0.0779460816070956,0.000232510821366898
3,1.66666666666667,1,3,0.95,0.125388272708289,0.000911631920889792
3,1.66666666666667,1,4,0.85,0.0777326081817794,0.000722427949845354
3,1.66666666666667,1,4,0.95,0.125781259460349,-0.0015990283187921
3,1.66666666666667,1,5,0.85,0.0778184091526494,-0.000639351373928629
3,1.66666666666667,1,5,0.95,0.124371261216227,0.00152860548732234
3,1.66666666666667,1,6,0.85,0.077837845876463,0.000586860229656538
3,1.66666666666667,1,6,0.9,0.0944861094871567,-0.000568878915019542
3,1.66666666666667,1,6,0.95,0.126192639207091,0.00108601726616242
3,1.66666666666667,1,7,0.85,0.078020952382012,-1.19802342351292e-05
3,1.66666666666667,1,7,0.9,0.0931004017388869,-2.60711521130416e-05
3,1.66666666666667,1,7,0.95,0.125372482995213,-0.000301032657589608
3,1.66666666666667,1,8,0.85,0.0784546916885389,0.000426797704077513
3,1.66666666666667,1,8,0.9,0.0939640501091422,0.000588803608404619
3,1.66666666666667,1,8,0.95,0.126058827049944,0.000526599513003251
3,1.66666666666667,1,9,0.85,0.0784205501420852,0.000452373970848128
3,1.66666666666667,1,9,0.9,0.0937897828535899,0.00114765799021451
3,1.66666666666667,1,9,0.95,0.126557430875613,0.000403126741745837
3,1.66666666666667,2,1,0.85,0.095132234340796,0.000372714681174668
3,1.66666666666667,2,1,0.95,0.149336783581445,-0.00073794972352263
3,1.66666666666667,2,10,0.85,0.0948594694981878,0.000277928998696405
3,1.66666666666667,2,10,0.9,0.112722913813074,-0.00104284306291279
3,1.66666666666667,2,10,0.95,0.150445462867153,0.00257058011444811
3,1.66666666666667,2,11,0.85,0.0959323030157501,-0.000379004610214791
3,1.66666666666667,2,11,0.9,0.111936932557707,0.000663898920453413
3,1.66666666666667,2,11,0.95,0.150008827688715,0.00066210661233627
3,1.66666666666667,2,12,0.85,0.0964906341947295,0.000120249932859432
3,1.66666666666667,2,12,0.9,0.11269800008335,0.000521669999292934
3,1.66666666666667,2,12,0.95,0.149826576528984,0.000440957846267277
3,1.66666666666667,2,13,0.85,0.0954630736755903,0.000175137718414798
3,1.66666666666667,2,13,0.9,0.114223416068985,6.89936059520286e-05
3,1.66666666666667,2,13,0.95,0.149600942938848,0.00191453118334085
3,1.66666666666667,2,14,0.85,0.0963787970051766,-0.000374350612323902
3,1.66666666666667,2,14,0.9,0.111219652318725,-0.000446598279592439
3,1.66666666666667,2,14,0.95,0.148042414727988,-0.000339154804082223
3,1.66666666666667,2,15,0.85,0.0961553006861188,-0.00027591640593173
3,1.66666666666667,2,15,0.9,0.113121996800194,-0.000306105781811447
3,1.66666666666667,2,15,0.95,0.148513446029056,0.000706496679752628
3,1.66666666666667,2,16,0.85,0.0962409279285592,-0.000260871895712294
3,1.66666666666667,2,16,0.9,0.114385014712587,0.000470841688109026
3,1.66666666666667,2,16,0.95,0.149624371479905,-0.000687591280339668
3,1.66666666666667,2,17,0.9,0.114066433919314,0.000652849487756876
3,1.66666666666667,2,17,0.95,0.149556043891178,0.00292848327552415
3,1.66666666666667,2,18,0.9,0.113090492803384,7.53218536548202e-05
3,1.66666666666667,2,18,0.95,0.148768047832116,0.00320419838378282
3,1.66666666666667,2,19,0.9,0.113723754486036,-0.000365102326999131
3,1.66666666666667,2,19,0.95,0.150163171328985,0.00351153525882892
3,1.66666666666667,2,2,0.85,0.0964037203529156,0.000481464382185698
3,1.66666666666667,2,2,0.95,0.151630603402733,0.00156679088013528
3,1.66666666666667,2,20,0.9,0.113397288647726,0.00101000892926836
3,1.66666666666667,2,20,0.95,0.150994419598963,0.00338292277821102
3,1.66666666666667,2,3,0.85,0.0962389632762075,-0.000450118539419657
3,1.66666666666667,2,3,0.95,0.149345510319574,0.00261906892127456
3,1.66666666666667,2,4,0.85,0.0963031026109469,-0.000518481194586799
3,1.66666666666667,2,4,0.95,0.148960045257247,0.00130580491264682
3,1.66666666666667,2,5,0.85,0.0969164836085895,-6.07080599777052e-05
3,1.66666666666667,2,5,0.95,0.148837069333464,0.00222925033336382
3,1.66666666666667,2,6,0.85,0.0963124849615433,7.60415740382243e-05
3,1.66666666666667,2,6,0.9,0.111855493711583,0.00113865786646299
3,1.66666666666667,2,6,0.95,0.148451747916841,0.00100081805602587
3,1.66666666666667,2,7,0.85,0.0959088234835742,0.000951631344662683
3,1.66666666666667,2,7,0.9,0.11272905311749,0.000141832974624699
3,1.66666666666667,2,7,0.95,0.150067295024537,0.00341907669496741
3,1.66666666666667,2,8,0.85,0.0963956113208638,0.000541898872078598
3,1.66666666666667,2,8,0.9,0.114832159988831,-0.000579584142034599
3,1.66666666666667,2,8,0.95,0.150384371727891,-0.000457903628156337
3,1.66666666666667,2,9,0.85,0.0966583916043834,4.3098317185529e-05
3,1.66666666666667,2,9,0.9,0.112391552976117,0.00165887215238437
3,1.66666666666667,2,9,0.95,0.150503478712811,0.00125571072033997
3,1.66666666666667,3,1,0.85,0.111724625643005,-0.000232394679450745
3,1.66666666666667,3,1,0.95,0.166866952664658,0.00391316881313996
3,1.66666666666667,3,10,0.85,0.108954409210238,-0.000208906175023918
3,1.66666666666667,3,10,0.9,0.12802149447544,-0.000286139458796244
3,1.66666666666667,3,10,0.95,0.166710014547243,0.00499862402328068
3,1.66666666666667,3,11,0.85,0.110128549203445,-0.000298994919173988
3,1.66666666666667,3,11,0.9,0.128707647557879,0.000155660337485936
3,1.66666666666667,3,11,0.95,0.167461058844175,0.00237531262312885
3,1.66666666666667,3,12,0.85,0.109489018349921,0.000250363290843157
3,1.66666666666667,3,12,0.9,0.126280106174552,-0.00110555617887697
3,1.66666666666667,3,12,0.95,0.16587800110239,0.00361843212338733
3,1.66666666666667,3,13,0.85,0.109690643400521,0.000181743203324413
3,1.66666666666667,3,13,0.9,0.12685250363454,0.000429347272264797
3,1.66666666666667,3,13,0.95,0.165855324488395,0.00283569780102524
3,1.66666666666667,3,14,0.85,0.110078633874604,-0.000433184558225977
3,1.66666666666667,3,14,0.9,0.127307674063685,-0.00104960196304859
3,1.66666666666667,3,14,0.95,0.167687679980553,0.00211074996558311
3,1.66666666666667,3,15,0.85,0.110588170672226,-0.000241698261358023
3,1.66666666666667,3,15,0.9,0.126384320835939,4.99189320422135e-05
3,1.66666666666667,3,15,0.95,0.168784859935936,0.00235052039918167
3,1.66666666666667,3,16,0.9,0.128554438836978,0.000377665403120506
3,1.66666666666667,3,16,0.95,0.169883462362277,0.00200768765227339
3,1.66666666666667,3,17,0.9,0.128856066072078,-0.000245525021424808
3,1.66666666666667,3,17,0.95,0.166524308276166,0.00246095969473153
3,1.66666666666667,3,18,0.9,0.12799343079356,-9.67775149386062e-05
3,1.66666666666667,3,18,0.95,0.167193979446382,0.00408735258217251
3,1.66666666666667,3,19,0.9,0.127947248091984,-0.000291849557774811
3,1.66666666666667,3,19,0.95,0.169953697981251,0.00553895402544325
3,1.66666666666667,3,2,0.85,0.109550500344682,0.000205118938747758
3,1.66666666666667,3,2,0.95,0.168641245965269,0.00386246302573657
3,1.66666666666667,3,20,0.9,0.127051831063407,-0.000439924814955173
3,1.66666666666667,3,20,0.95,0.441203547087683,0.00468060438062041
3,1.66666666666667,3,3,0.85,0.109960113324858,-7.94080307816952e-05
3,1.66666666666667,3,3,0.95,0.168963629826519,0.00412225136813921
3,1.66666666666667,3,4,0.85,0.11040755047431,0.00123160204408851
3,1.66666666666667,3,4,0.95,0.166903037741202,0.00284496927678798
3,1.66666666666667,3,5,0.85,0.110353600885651,0.000524160206090522
3,1.66666666666667,3,5,0.9,0.128086364845244,0.00125690685595505
3,1.66666666666667,3,5,0.95,0.16664048000324,0.00403121121416108
3,1.66666666666667,3,6,0.85,0.111754560484625,0.000197188045683231
3,1.66666666666667,3,6,0.9,0.129685498137077,-0.000639197284258063
3,1.66666666666667,3,6,0.95,0.167973520555737,0.00311893271842629
3,1.66666666666667,3,7,0.85,0.109588574851257,-0.000242105977466498
3,1.66666666666667,3,7,0.9,0.127921029513201,0.000411277325913549
3,1.66666666666667,3,7,0.95,0.167291194700224,0.00381876403501095
3,1.66666666666667,3,8,0.85,0.108933450103761,7.87303766792443e-05
3,1.66666666666667,3,8,0.9,0.12781458310129,-0.000315513133653169
3,1.66666666666667,3,8,0.95,0.167577689836034,0.00305757529012239
3,1.66666666666667,3,9,0.85,0.108647125648661,-0.000709871185798682
3,1.66666666666667,3,9,0.9,0.127783963352121,0.000763892705642997
3,1.66666666666667,3,9,0.95,0.168883125775133,0.00505866864055684
3,1.6666667,1,1,0.9,0.0940070874951823,0.000916209771769305
3,1.6666667,1,17,0.85,0.0778447837970184,-0.000879074984111704
3,1.6666667,1,18,0.85,0.0778844800832721,-0.000209060648444659
3,1.6666667,1,19,0.85,0.0777038335860841,0.000616589076372745
3,1.6666667,1,2,0.9,0.0933207610612722,0.000403414491072975
3,1.6666667,1,20,0.85,0.0776879738924421,-0.000210272689744971
3,1.6666667,1,3,0.9,0.0939077362889933,0.000356249957972226
3,1.6666667,1,4,0.9,0.0939896687460066,0.00135600841143357
3,1.6666667,1,5,0.9,0.0933709913312672,-0.0001097595701787
3,1.6666667,2,1,0.9,0.113297350022624,0.000107974213496328
3,1.6666667,2,17,0.85,0.0958117200156393,-0.00117225645042155
3,1.6666667,2,18,0.85,0.0961111496026683,1.15675643880559e-05
3,1.6666667,2,19,0.85,0.0958701135484072,-0.000612944557271922
3,1.6666667,2,2,0.9,0.112120137046829,-0.000377000304687152
3,1.6666667,2,20,0.85,0.0952784052810084,0.000319304166300852
3,1.6666667,2,3,0.9,0.112932623070196,-1.54438671371967e-05
3,1.6666667,2,4,0.9,0.113211504250683,0.000325621820578688
3,1.6666667,2,5,0.9,0.113704962130439,0.00053714023672344
3,1.6666667,3,1,0.9,0.12818719479091,0.000470597576101851
3,1.6666667,3,16,0.85,0.11054047847388,-0.00108433292812008
3,1.6666667,3,17,0.85,0.110607403590837,0.000417255094770137
3,1.6666667,3,18,0.85,0.10885218972508,0.000312783583055098
3,1.6666667,3,19,0.85,0.110708966147352,0.00112587849229295
3,1.6666667,3,2,0.9,0.127418154262479,-0.00109275756679171
3,1.6666667,3,20,0.85,0.109158054251736,-0.000270396649576015
3,1.6666667,3,3,0.9,0.128249349070671,2.47169965911196e-06
3,1.6666667,3,4,0.9,0.127221937553936,-0.00011113575175062
3,2,1,1,0.85,0.0777855772363295,0.0010716601396519
3,2,1,1,0.9,0.0942255668239564,0.000923877384917488
3,2,1,1,0.95,0.126584412888587,-0.00208466901273197
3,2,1,10,0.85,0.0781874544997931,0.000229650651741793
3,2,1,10,0.9,0.0937169772874267,-0.000636926946736328
3,2,1,10,0.95,0.126615111755138,0.00256154468599969
3,2,1,11,0.85,0.0786318200571784,7.2146626328241e-05
3,2,1,11,0.9,0.0937138878553556,0.000652864893468592
3,2,1,11,0.95,0.12723019974718,0.00167152204418244
3,2,1,12,0.85,0.077813703121252,-0.000417370511160131
3,2,1,12,0.9,0.0937309237056047,0.00116295365756312
3,2,1,12,0.95,0.12618942942337,-8.59224667997477e-05
3,2,1,13,0.85,0.077880403543635,0.00155606096386312
3,2,1,13,0.9,0.0939477539194462,0.00106746195252366
3,2,1,13,0.95,0.126404817968098,-5.59238659326832e-05
3,2,1,14,0.85,0.0783247545348362,-0.000156562203709973
3,2,1,14,0.9,0.0937422532718228,-0.000236026899868767
3,2,1,14,0.95,0.126355026397043,-0.00203742341013174
3,2,1,15,0.85,0.078197699262563,-0.000985249247220835
3,2,1,15,0.9,0.0939825462226888,0.000816238347962662
3,2,1,15,0.95,0.125442087454804,-0.000524041040587749
3,2,1,16,0.85,0.0779352595782069,0.000290696279642311
3,2,1,16,0.9,0.094104947525413,-0.000316425312831027
3,2,1,16,0.95,0.127124972231926,0.00149656405741995
3,2,1,17,0.85,0.0779666523485311,-0.000993162852793858
3,2,1,17,0.9,0.095068551765002,-0.000863188942163592
3,2,1,17,0.95,0.126268449287371,4.788538099507e-05
3,2,1,18,0.85,0.0780098004861379,-0.000260976811072603
3,2,1,18,0.9,0.0930480331593692,0.000598172485092061
3,2,1,18,0.95,0.126298784446051,-0.000677060459381966
3,2,1,19,0.85,0.0778425760269357,0.000669824151319744
3,2,1,19,0.9,0.094917059420766,0.000514560545348449
3,2,1,19,0.95,0.127189435592483,-0.00176876656529016
3,2,1,2,0.85,0.078850457294593,0.000756081028419648
3,2,1,2,0.9,0.0935307226072232,0.000382913474384824
3,2,1,2,0.95,0.126465237441039,0.00128989909415751
3,2,1,20,0.85,0.0778017097394679,-0.000273004881670609
3,2,1,20,0.9,0.0942748976383716,0.000992031118773524
3,2,1,20,0.95,0.126735839487294,-0.000580009992581803
3,2,1,3,0.85,0.078059644663183,0.000270907473817058
3,2,1,3,0.9,0.0941178544777587,0.000278249042291558
3,2,1,3,0.95,0.125951766454456,0.000941320211930905
3,2,1,4,0.85,0.0778632806298236,0.000810584817744931
3,2,1,4,0.9,0.0941860195314433,0.00135300915370247
3,2,1,4,0.95,0.126360981198928,-0.00178051237445553
3,2,1,5,0.85,0.0779414181203184,-0.000709834892417363
3,2,1,5,0.9,0.0935711645526887,-0.000160836376637424
3,2,1,5,0.95,0.124926703163116,0.00141055221063674
3,2,1,6,0.85,0.0779486361478,0.000642220551278933
3,2,1,6,0.9,0.0947000183753374,-0.000756720878817391
3,2,1,6,0.95,0.126781327466026,0.00112982691398454
3,2,1,7,0.85,0.0781291362078892,-6.55118413052356e-06
3,2,1,7,0.9,0.0933135593537716,-5.98656883406366e-05
3,2,1,7,0.95,0.125904716278726,-0.000520582320374929
3,2,1,8,0.85,0.0785662756403986,0.000488163857073151
3,2,1,8,0.9,0.0941929337608956,0.000615972752223742
3,2,1,8,0.95,0.126618447484824,0.000425380235529738
3,2,1,9,0.85,0.0785535834990619,0.000470169007238733
3,2,1,9,0.9,0.0939779845211969,0.001133748144698
3,2,1,9,0.95,0.127110541867659,0.000458727481654401
3,2,2,1,0.85,0.0952253572787837,0.000310870555936017
3,2,2,1,0.9,0.11353478504475,0.000138113430152037
3,2,2,1,0.95,0.150489501216695,-0.000182513637788003
3,2,2,10,0.85,0.0949373603177823,0.000327053311888503
3,2,2,10,0.9,0.112923878461442,-0.00113079915398999
3,2,2,10,0.95,0.151191800003265,0.00281917144846566
3,2,2,11,0.85,0.0960106046024986,-0.000460366745780443
3,2,2,11,0.9,0.112191481985747,0.000438522927996346
3,2,2,11,0.95,0.151136410745738,0.00139389668716649
3,2,2,12,0.85,0.0965731972878099,0.000113452957310707
3,2,2,12,0.9,0.112905606868767,0.000496982057589473
3,2,2,12,0.95,0.150923422673112,0.000658226932207149
3,2,2,13,0.85,0.0955805278495259,0.000191045187824758
3,2,2,13,0.9,0.114475599987789,4.29161411412888e-05
3,2,2,13,0.95,0.15096121247574,0.00316313039906295
3,2,2,14,0.85,0.096480253902647,-0.000441278280192264
3,2,2,14,0.9,0.111449972234656,-0.000497465789201466
3,2,2,14,0.95,0.149575259064612,0.00086027335515537
3,2,2,15,0.85,0.0962518713513723,-0.000339305287141392
3,2,2,15,0.9,0.11333767404448,-0.000276298964372565
3,2,2,15,0.95,0.149568498348102,0.00132538150303371
3,2,2,16,0.85,0.096315771685774,-0.000244035269404433
3,2,2,16,0.9,0.11461238994896,0.000514176510801106
3,2,2,16,0.95,0.150453208288322,-0.000865800642273357
3,2,2,17,0.85,0.0958799407960297,-0.00124651315057046
3,2,2,17,0.9,0.114318215358939,0.000592770539800048
3,2,2,17,0.95,0.150301929975786,0.00287774995468516
3,2,2,18,0.85,0.0961898354060874,-2.12454208670932e-05
3,2,2,18,0.9,0.113327898028104,-1.68341318297228e-06
3,2,2,18,0.95,0.149485252094149,0.0031867227945059
3,2,2,19,0.85,0.0959821996548478,-0.000643379175344181
3,2,2,19,0.9,0.113909043252765,-0.000445381278751777
3,2,2,19,0.95,0.150807654418064,0.00345705675148261
3,2,2,2,0.85,0.096485774603939,0.000443755333526913
3,2,2,2,0.9,0.112338742054669,-0.00036600363214419
3,2,2,2,0.95,0.153183253104541,0.00289875064935262
3,2,2,20,0.85,0.0953920006833964,0.000344570882093463
3,2,2,20,0.9,0.113594237073403,0.000958097997263242
3,2,2,20,0.95,0.151800610995297,0.00358959635922435
3,2,2,3,0.85,0.0963291072839205,-0.000419694293081066
3,2,2,3,0.9,0.113176946135825,-4.13995655976633e-05
3,2,2,3,0.95,0.150339814541997,0.00306517937063065
3,2,2,4,0.85,0.0964060917523732,-0.000626294498403341
3,2,2,4,0.9,0.113419116058915,0.000313767466085293
3,2,2,4,0.95,0.150039657315915,0.0017898745986958
3,2,2,5,0.85,0.096999280306731,-0.000140328559554614
3,2,2,5,0.9,0.113935502602951,0.000538804896406384
3,2,2,5,0.95,0.149645474607634,0.00273407420726301
3,2,2,6,0.85,0.0964152561077276,0.000149771555431193
3,2,2,6,0.9,0.112136994002277,0.00115063268080218
3,2,2,6,0.95,0.149100371342547,0.000823945218490356
3,2,2,7,0.85,0.0960151222916468,0.000876577632425189
3,2,2,7,0.9,0.1129280995556,0.000130334989089899
3,2,2,7,0.95,0.150731626985889,0.00343150265291265
3,2,2,8,0.85,0.0964837865305145,0.000550969972850534
3,2,2,8,0.9,0.11504590758858,-0.000643629446993438
3,2,2,8,0.95,0.151529462045061,-0.00010058879336432
3,2,2,9,0.85,0.0967182275330475,-6.01437521067738e-06
3,2,2,9,0.9,0.112611085141663,0.00166917102251125
3,2,2,9,0.95,0.151456192009964,0.00144246471683815
3,2,3,1,0.85,0.111912156877711,-0.000268800576028673
3,2,3,1,0.9,0.128354783007756,0.000363464446425969
3,2,3,1,0.95,0.167668517625184,0.00389600414727519
3,2,3,10,0.85,0.109027209691357,-0.000179584746954363
3,2,3,10,0.9,0.128458199277249,-0.000208425394298753
3,2,3,10,0.95,0.16736201683977,0.00462081578512847
